file,type,line,function,complexity,rank
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_3_transcribe_pipeline.py,M,23,VoiceMemoryPipeline.__init__,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_3_transcribe_pipeline.py,M,156,VoiceMemoryPipeline._should_respond_to_voice,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_3_transcribe_pipeline.py,M,184,VoiceMemoryPipeline.get_stats,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,147,VoiceProfileManager.remove_profile,3,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,241,get_profile_manager,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,C,12,VoiceProfile,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,C,46,VoiceProfileManager,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,159,VoiceProfileManager.set_active,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,175,VoiceProfileManager.get_profile_for_mood,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,249,get_voice_profiles,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,254,get_active_profile_name,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,259,create_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,264,set_active_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,F,269,delete_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,15,VoiceProfile.__init__,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,31,VoiceProfile.to_dict,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,42,VoiceProfile.__repr__,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,49,VoiceProfileManager.__init__,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,59,VoiceProfileManager._load_default_profiles,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,142,VoiceProfileManager.add_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,155,VoiceProfileManager.get_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,167,VoiceProfileManager.get_active,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,171,VoiceProfileManager.list_profiles,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,200,VoiceProfileManager.create_custom_profile,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_1_models_profiles.py,M,228,VoiceProfileManager.get_stats,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,38,VoiceTracker.on_voice_update,15,C
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,106,VoiceTracker._handle_leave,6,B
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,F,284,get_voice_duration_reaction,5,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,C,19,VoiceTracker,4,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,185,VoiceTracker.get_voice_info,3,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,F,274,get_voice_join_reaction,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,148,VoiceTracker._handle_switch,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,216,VoiceTracker.get_all_in_voice,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,228,VoiceTracker.get_voice_duration,2,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,F,15,_rand,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,25,VoiceTracker.__init__,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,76,VoiceTracker._handle_join,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,173,VoiceTracker.is_in_voice,1,A
serin/d1_2_gateway_io/d2_3_voice_transcribe/d3_1_transcribe_models/d4_2_models_tracker.py,M,244,VoiceTracker.get_stats,1,A
serin/d1_4_config_base/d2_1_base_config.py,M,138,BotConfig.update_from_dict,10,B
serin/d1_4_config_base/d2_1_base_config.py,C,28,BotConfig,6,B
serin/d1_4_config_base/d2_1_base_config.py,M,37,BotConfig.__init__,6,B
serin/d1_4_config_base/d2_1_base_config.py,M,31,BotConfig.__new__,2,A
serin/d1_4_config_base/d2_1_base_config.py,M,115,BotConfig.to_dict,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,36,DebugLogger.log_context_built,9,B
serin/d1_4_config_base/d2_2_debug_logger.py,C,13,DebugLogger,4,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,71,DebugLogger.log_llm_input,4,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,21,DebugLogger.log_message_received,3,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,96,DebugLogger.log_llm_output,3,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,130,DebugLogger.log_background_summary,3,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,160,DebugLogger.log_response_decision,3,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,173,DebugLogger.log_voice_event,3,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,113,DebugLogger.log_memory_stored,2,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,145,DebugLogger.log_correction_detected,2,A
serin/d1_4_config_base/d2_2_debug_logger.py,F,194,log_message,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,F,199,log_memory,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,F,204,log_summary,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,F,209,log_correction,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,F,214,log_voice,1,A
serin/d1_4_config_base/d2_2_debug_logger.py,M,16,DebugLogger.__init__,1,A
serin/d1_4_config_base/d2_3_core_logger.py,C,58,JSONFormatter,8,B
serin/d1_4_config_base/d2_3_core_logger.py,F,122,setup_logging,7,B
serin/d1_4_config_base/d2_3_core_logger.py,M,63,JSONFormatter.format,7,B
serin/d1_4_config_base/d2_3_core_logger.py,C,99,ColoredFormatter,4,A
serin/d1_4_config_base/d2_3_core_logger.py,C,48,ContextFilter,3,A
serin/d1_4_config_base/d2_3_core_logger.py,M,112,ColoredFormatter.format,3,A
serin/d1_4_config_base/d2_3_core_logger.py,F,30,success,2,A
serin/d1_4_config_base/d2_3_core_logger.py,C,38,LoggerProtocol,2,A
serin/d1_4_config_base/d2_3_core_logger.py,M,51,ContextFilter.filter,2,A
serin/d1_4_config_base/d2_3_core_logger.py,C,90,TextFormatter,2,A
serin/d1_4_config_base/d2_3_core_logger.py,F,198,get_correlation_id,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,39,LoggerProtocol.debug,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,40,LoggerProtocol.info,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,41,LoggerProtocol.warning,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,42,LoggerProtocol.error,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,43,LoggerProtocol.exception,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,44,LoggerProtocol.critical,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,45,LoggerProtocol.success,1,A
serin/d1_4_config_base/d2_3_core_logger.py,M,93,TextFormatter.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,C,16,MentionTranslator,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,30,MentionTranslator.update_cache,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,54,MentionTranslator.clean_for_bot,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,108,MentionTranslator.restore_for_discord,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,201,MentionTranslator.cache_guild_members,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,158,MentionTranslator.clean_bot_self_mention,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,17,MentionTranslator.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,177,MentionTranslator.get_user_info,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,189,MentionTranslator.get_user_id,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_1_mention_translator.py,M,222,MentionTranslator.get_stats,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,M,103,VoiceActionDecider._parse_decision,8,B
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,M,27,VoiceActionDecider.decide,5,A
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,C,15,VoiceActionDecider,4,A
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,M,66,VoiceActionDecider._has_voice_intent,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,M,23,VoiceActionDecider.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_2_voice_decider.py,M,76,VoiceActionDecider._build_messages,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,38,VoiceTracker.on_voice_update,15,C
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,106,VoiceTracker._handle_leave,6,B
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,F,284,get_voice_duration_reaction,5,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,C,19,VoiceTracker,4,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,185,VoiceTracker.get_voice_info,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,F,274,get_voice_join_reaction,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,148,VoiceTracker._handle_switch,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,216,VoiceTracker.get_all_in_voice,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,228,VoiceTracker.get_voice_duration,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,F,15,_rand,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,25,VoiceTracker.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,76,VoiceTracker._handle_join,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,173,VoiceTracker.is_in_voice,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_4_voice_tracker.py,M,244,VoiceTracker.get_stats,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,147,VoiceProfileManager.remove_profile,3,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,241,get_profile_manager,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,C,12,VoiceProfile,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,C,46,VoiceProfileManager,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,159,VoiceProfileManager.set_active,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,175,VoiceProfileManager.get_profile_for_mood,2,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,249,get_voice_profiles,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,254,get_active_profile_name,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,259,create_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,264,set_active_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,F,269,delete_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,15,VoiceProfile.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,31,VoiceProfile.to_dict,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,42,VoiceProfile.__repr__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,49,VoiceProfileManager.__init__,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,59,VoiceProfileManager._load_default_profiles,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,142,VoiceProfileManager.add_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,155,VoiceProfileManager.get_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,167,VoiceProfileManager.get_active,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,171,VoiceProfileManager.list_profiles,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,200,VoiceProfileManager.create_custom_profile,1,A
serin/d1_3_state_core/d2_4_core_voice/d3_3_voice_profiles.py,M,228,VoiceProfileManager.get_stats,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,M,148,BeliefStore.infer_beliefs_from_facts,19,C
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,M,43,BeliefStore.add_or_update_belief,18,C
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,C,35,BeliefStore,13,C
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,M,215,BeliefStore.get_relevant_beliefs,9,B
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,F,31,_build_search_query,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_1_belief_store.py,M,38,BeliefStore.__init__,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,114,BayesianBeliefEngine.observe,15,C
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,307,BayesianBeliefEngine.get_confidence_label,8,B
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,98,BayesianBeliefEngine._map_source,6,B
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,C,18,BayesianBeliefEngine,5,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,58,BayesianBeliefEngine.apply_temporal_decay,5,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,46,BayesianBeliefEngine._sigmoid,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,215,BayesianBeliefEngine.store_fact,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,273,BayesianBeliefEngine.get_facts_for_user,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,321,BayesianBeliefEngine.apply_decay_batch,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,35,BayesianBeliefEngine.__init__,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,41,BayesianBeliefEngine._log_odds,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_3_belief_dynamics.py,M,53,BayesianBeliefEngine._decay_rate,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,52,QdrantMemorySystem.__init__,10,B
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,149,QdrantMemorySystem._handle_corruption,7,B
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,C,51,QdrantMemorySystem,5,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,169,QdrantMemorySystem._init_sqlite_schema,4,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,359,QdrantMemorySystem._setup_collection,4,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,408,QdrantMemorySystem.get_stats,4,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,123,QdrantMemorySystem._init_sqlite_robust,2,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,133,QdrantMemorySystem._connect_and_init_schema,2,A
serin/d1_3_state_core/d2_2_core_memory/d3_4_memory_store.py,M,440,QdrantMemorySystem.__del__,2,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,108,FactStore.get_relevant_facts,9,B
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,50,FactStore.add_fact,6,B
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,C,31,FactStore,4,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,88,FactStore.get_active_facts,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,F,27,_build_search_query,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,45,FactStore.__init__,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,138,FactStore.supersede_fact,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_2_evidence_store.py,M,148,FactStore.deactivate_facts_by_message,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,54,SQLiteBM25Index.search,5,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,43,SQLiteBM25Index._sanitize_query,4,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,C,8,SQLiteBM25Index,3,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,97,SQLiteBM25Index.delete_documents,2,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,106,SQLiteBM25Index.__del__,2,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,11,SQLiteBM25Index.__init__,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,17,SQLiteBM25Index._setup_schema,1,A
serin/d1_3_state_core/d2_2_core_memory/d3_5_memory_helpers/d6_1_bm25_index.py,M,32,SQLiteBM25Index.add_document,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,46,DatabaseProtectorRecovery._recover_sqlite_database,14,C
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,C,24,DatabaseProtectorRecovery,8,B
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,25,DatabaseProtectorRecovery.recover_from_corruption,8,B
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,141,DatabaseProtectorRecovery._restore_compressed_backup,6,B
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,154,DatabaseProtectorRecovery._restore_directory_backup,6,B
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,117,DatabaseProtectorRecovery._recover_full_database,5,A
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,M,101,DatabaseProtectorRecovery._recover_chroma_database,4,A
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,F,16,_select_table,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_3_protect_recovery.py,F,20,_insert_table,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,46,DatabaseProtectorBackup.create_backup,10,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,19,DatabaseProtectorBackup.list_backups,9,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,116,DatabaseProtectorBackup._cleanup_old_backups,9,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,137,DatabaseProtectorBackup._extract_and_validate_backup_metadata,9,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,C,18,DatabaseProtectorBackup,8,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,183,DatabaseProtectorBackup._decode_backup_metadata_content,7,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,210,DatabaseProtectorBackup._parse_and_validate_metadata,6,B
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,171,DatabaseProtectorBackup._locate_metadata_file_in_archive,5,A
serin/d1_3_state_core/d2_1_db_protect/d3_1_protect_backup.py,M,102,DatabaseProtectorBackup._compress_backup,2,A
serin/d1_3_state_core/d2_1_db_protect/d3_4_protect_shutdown.py,C,14,DatabaseProtectorShutdown,3,A
serin/d1_3_state_core/d2_1_db_protect/d3_4_protect_shutdown.py,M,36,DatabaseProtectorShutdown.graceful_shutdown,3,A
serin/d1_3_state_core/d2_1_db_protect/d3_4_protect_shutdown.py,M,15,DatabaseProtectorShutdown.setup_graceful_shutdown,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_4_protect_shutdown.py,M,46,DatabaseProtectorShutdown.get_health_status,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,M,96,DatabaseProtectorCore._validate_sqlite_database,12,C
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,M,166,DatabaseProtectorCore._validate_chroma_database,12,C
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,C,20,DatabaseProtectorCore,10,B
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,M,42,DatabaseProtectorCore.validate_all_databases,10,B
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,M,21,DatabaseProtectorCore.__init__,3,A
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,F,225,get_database_protector,2,A
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,C,12,DatabaseValidationError,1,A
serin/d1_3_state_core/d2_1_db_protect/d3_2_protect_core.py,C,16,DatabaseRecoveryError,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,C,15,ModelDetector,14,C
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,19,ModelDetector.detect_type,13,C
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,168,ModelAdapter.clean_response,4,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,C,133,ModelAdapter,2,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,139,ModelAdapter.__init__,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,152,ModelAdapter.format_messages,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,204,ModelAdapter.get_stop_tokens,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,213,ModelAdapter.get_thinking_patterns,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,222,ModelAdapter.supports_system_role,1,A
serin/d1_3_state_core/d2_3_model_system/d3_1_system_adapter.py,M,233,ModelAdapter.get_model_type,1,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,27,load_model_if_needed,4,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,11,get_model_connector,3,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,43,unload_model,2,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,53,unload_all_models,2,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,20,get_available_providers,1,A
serin/d1_3_state_core/d2_3_model_system/d3_3_system_factory.py,F,24,get_loaded_models,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,C,9,ModelInterface,2,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,16,ModelInterface.load_model,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,35,ModelInterface.is_connected,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,40,ModelInterface.chat_completion,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,67,ModelInterface.send_input,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,91,ModelInterface.get_model_info,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,105,ModelInterface.blocking_chat_completion,1,A
serin/d1_3_state_core/d2_3_model_system/d3_4_system_interface.py,M,119,ModelInterface.blocking_send_input,1,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,123,LLMConnector.blocking_chat_completion,10,B
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,88,LLMConnector.load_model,9,B
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,180,LLMConnector.blocking_send_input,8,B
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,41,LLMConnector._try_connect,6,B
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,C,22,LLMConnector,5,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,73,LLMConnector._retry_loop,4,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,27,LLMConnector.__init__,3,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,120,LLMConnector.is_connected,3,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,231,LLMConnector.get_model_info,2,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,166,LLMConnector.chat_completion,1,A
serin/d1_3_state_core/d2_3_model_system/d3_2_system_connector.py,M,217,LLMConnector.send_input,1,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,M,56,ThinkingFilter.filter,5,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,C,15,ThinkingFilter,4,A
